ObjectOfInterest,Disposition,OrbitalPeriod,TransitDuration,TransitDepth,PlanetType,PlanetName,StarSunDiameter,PlanetEarthVolume,StarClassification,MainSequence,PlanetEarthTemperature,StarSunMass
K01274.01,CFRM,1.9300824804928132,18.003,2319.1,Neptune-like,Kepler-421 b,0.35711982445141066,0.00011160451274264847,G,0,0.6980392156862745,0.7535691355305323
K01275.01,CFRM,0.13767654967830253,6.3212,1119.3,Neptune-like,Kepler-803 b,0.5094851285266457,9.55906201857563e-05,G,0,2.1294117647058823,1.013347049179582
K01335.01,CFRM,0.3499890477754962,10.914,1829.9,Neptune-like,Kepler-820 b,0.9473716614420062,0.0002330637285972306,F,0,2.172549019607843,1.616352066466889
K01336.03,CFRM,0.10979207693360712,5.246,550.0,Neptune-like,Kepler-58 d,0.47281267711598746,7.193933271711557e-05,F,0,2.2862745098039214,1.018294524103412
K01395.01,CFRM,0.01705772758384668,1.6493,1449.2,Neptune-like,Kepler-1747 b,0.377638934169279,9.115600378538617e-05,G,0,3.4313725490196076,0.9854820313211071
K00166.01,CFRM,0.034205084873374404,2.2614,715.7,Neptune-like,Kepler-479 b,0.3470785579937304,5.420086711563502e-05,G,0,2.545098039215686,0.8401382395460354
K01396.01,CFRM,0.01814218866529774,3.1752,814.6,Neptune-like,Kepler-294 c,0.3942288526645768,6.257736476077862e-05,G,0,3.5098039215686274,1.0069131107420888
K01207.01,CFRM,0.03760367066392882,2.769,746.4,Neptune-like,Kepler-790 b,0.33703729153605017,6.67656135833504e-05,K,1,2.4862745098039216,0.7275303173315433
K01210.01,CFRM,0.03984633779603012,6.973,319.7,Neptune-like,Kepler-791 b,0.6579212413793103,8.499681434042763e-05,F,0,3.6823529411764704,1.246932658505873
K00152.04,CFRM,0.22194055989048597,3.001,476.0,Neptune-like,Kepler-79 e,0.5780276865203762,7.415664091730064e-05,F,1,2.003921568627451,1.105076809880757
K00157.01,CFRM,0.035660323258042435,4.5706,778.4,Neptune-like,Kepler-11 c,0.4566593354231975,7.09538624059222e-05,G,1,3.0823529411764707,0.9240167930808332
K01281.01,CFRM,0.13546377713894592,2.493,496.6,Neptune-like,Kepler-1742 b,0.3706537053291536,4.6317104626088105e-05,G,0,1.811764705882353,0.9428267059295466
K01282.01,CFRM,0.08450088323066393,8.864,256.5,Neptune-like,Kepler-805 b,0.6858621567398119,7.415664091730064e-05,G,0,2.9137254901960783,1.0838492094582028
K00167.01,CFRM,0.013469089656399726,4.1988,425.7,Neptune-like,Kepler-480 b,0.6016028338557993,7.046112725032553e-05,F,1,5.145098039215687,1.222123035930331
K01405.01,CFRM,0.03126384355920602,5.135,509.2,Neptune-like,Kepler-835 b,0.5116680125391849,8.17940358290492e-05,F,1,3.611764705882353,1.2545030411449463
K01406.01,CFRM,0.03110508566735113,4.1886,569.5,Neptune-like,Kepler-836 b,0.44050599373040744,6.405557022756866e-05,F,0,3.407843137254902,1.0725037702615192
K01216.01,CFRM,0.0304757606844627,4.2372,211.2,Neptune-like,Kepler-794 b,0.626487711598746,5.075172102645825e-05,G,0,3.7333333333333334,1.1976234669308872
K00157.02,CFRM,0.06211404517453799,5.4921,960.0,Neptune-like,Kepler-11 d,0.4566593354231975,7.883762489546911e-05,G,1,2.56078431372549,0.9240167930808332
K01410.01,CFRM,0.04312001596167009,4.6672,659.5,Neptune-like,Kepler-838 b,0.44749122257053286,6.824381905014044e-05,F,0,3.0470588235294116,1.0916017566445224
K01412.01,CFRM,0.10353052758384668,9.109,412.5,Neptune-like,Kepler-839 b,0.5736619184952978,7.489574365069566e-05,G,0,2.454901960784314,1.1962094404929515
K01221.01,CFRM,0.08257341848049282,7.874,175.9,Neptune-like,Kepler-278 b,1.3319958244514107,0.00011185088032044681,K,0,3.2784313725490195,1.4174276826965881
K01221.02,CFRM,0.13984149158110884,11.233,141.5,Neptune-like,Kepler-278 c,1.3319958244514107,9.01705334741928e-05,K,0,2.7529411764705882,1.4174276826965881
K00157.03,CFRM,0.08759897289527721,4.2817,1376.1,Neptune-like,Kepler-11 e,0.4566593354231975,0.0001015034420529165,G,1,2.2823529411764705,0.9240167930808332
K01355.01,CFRM,0.14217441900068448,5.2637,3425.8,Neptune-like,Kepler-827 b,0.629543749216301,0.0002091660735507915,G,0,2.2509803921568627,1.0198751637418957
K00161.01,CFRM,0.008502417070499658,1.7458,904.6,Neptune-like,Kepler-475 b,0.34533225078369906,6.602651084995538e-05,K,1,3.843137254901961,0.8789607095416861
K01301.01,CFRM,0.0347681043394935,2.9899,797.4,Neptune-like,Kepler-284 b,0.38506073981191224,6.454830538316534e-05,G,0,2.6901960784313728,0.87609996979402
K01423.01,CFRM,0.3406426214921287,3.7197,4107.0,Neptune-like,Kepler-841 b,0.7242809153605015,0.0002537586051322912,K,0,1.6313725490196078,0.9469112299980197
K01425.01,CFRM,0.005623230034223135,2.1635,546.7,Neptune-like,Kepler-843 b,0.5134143197492163,6.750471631674543e-05,G,0,5.972549019607843,0.96701038601778
K01236.02,CFRM,0.033702167802874744,6.74,396.0,Neptune-like,Kepler-279 b,0.7408708338557993,9.411241471896625e-05,F,0,4.329411764705882,1.1667563675906547
K01236.03,CFRM,0.14899532019164954,8.559,598.0,Neptune-like,Kepler-279 d,0.4658274482758621,7.883762489546911e-05,F,0,2.2509803921568627,1.0988675127116005
K01238.01,CFRM,0.07412012744695415,6.9592,514.2,Neptune-like,Kepler-797 b,0.4212966144200627,5.3708131960038337e-05,G,1,2.372549019607843,1.0781299774506201
K01301.02,CFRM,0.10270831704312115,5.303,935.0,Neptune-like,Kepler-284 c,0.38506073981191224,6.602651084995538e-05,G,0,1.8745098039215686,0.87609996979402
K01302.01,CFRM,0.1523317952087611,7.316,853.0,Neptune-like,Kepler-809 b,0.4199868840125392,7.711305185088072e-05,G,1,1.8745098039215686,1.051881069272388
K00157.04,CFRM,0.12781826283367556,6.3794,588.8,Neptune-like,Kepler-11 f,0.4566593354231975,6.208462960518192e-05,G,1,2.011764705882353,0.9240167930808332
K01602.01,CFRM,0.02731599934291581,5.908,252.9,Neptune-like,Kepler-1758 b,0.7055081128526646,6.233099718298027e-05,G,0,4.031372549019608,1.0387217080970443
K01715.01,CFRM,0.287514243394935,7.426,296.0,Neptune-like,Kepler-1766 b,0.45491302821316615,5.641817531582009e-05,G,1,1.592156862745098,0.9148542985972767
K01718.01,CFRM,0.18526777659137578,9.556,961.1,Neptune-like,Kepler-937 b,0.47150294670846393,8.35186088736376e-05,F,0,1.9411764705882353,0.9670835723274526
K01488.01,CFRM,0.010813489785078713,1.5485,807.2,Neptune-like,Kepler-861 b,0.36497820689655175,5.7157278049215103e-05,K,1,3.788235294117647,0.8511949727636173
K01489.01,CFRM,0.04381821744010952,3.9475,831.9,Neptune-like,Kepler-1753 b,0.33572756112852664,5.518633742682839e-05,K,1,2.2862745098039214,0.8540222285830541
K01491.01,CFRM,0.008620565516769336,2.1978,550.5,Neptune-like,Kepler-862 b,0.3811315485893417,5.296902922664331e-05,G,0,4.301960784313725,0.7991806912759429
K01557.01,CFRM,0.009023137642710472,1.8268,1745.7,Neptune-like,Kepler-304 b,0.3016745705329153,6.922928936133381e-05,K,0,3.4313725490196076,0.7405810410033619
K01557.02,CFRM,0.026429815633127997,2.9029,1308.6,Neptune-like,Kepler-304 d,0.3016745705329153,5.937458624940018e-05,K,0,2.396078431372549,0.7405810410033619
K01557.03,CFRM,0.014554290179329226,1.1165,965.9,Neptune-like,Kepler-304 c,0.3016745705329153,5.7403645627013446e-05,K,0,2.925490196078431,0.7405810410033619
K00180.01,CFRM,0.027503254674880215,3.2027,671.4,Neptune-like,Kepler-484 b,0.372400012539185,5.395449953783668e-05,G,0,3.003921568627451,0.951731749365902
K01609.01,CFRM,0.114162953045859,5.7047,440.8,Neptune-like,Kepler-906 b,0.4239160752351097,5.0012618293063214e-05,G,1,2.1058823529411765,1.0070590923992782
K01720.01,CFRM,0.16333616646132784,5.514,1043.8,Neptune-like,Kepler-1767 b,0.36279532288401256,8.844596042960441e-05,G,0,1.5411764705882354,0.8888296686036925
K01723.01,CFRM,0.1632368588637919,6.888,993.4,Neptune-like,Kepler-940 b,0.43526707210031346,8.943143074079778e-05,F,0,1.9058823529411764,1.0740062575309453
K01495.01,CFRM,0.04269585338809035,5.0478,867.7,Neptune-like,Kepler-863 b,0.40557984952978055,6.750471631674543e-05,G,0,2.815686274509804,0.996891569055874
K00174.01,CFRM,0.15428905998631073,3.4449,1037.0,Neptune-like,Kepler-482 b,0.3060403385579937,6.380920264977032e-05,K,1,1.380392156862745,0.6855711461816347
K01724.01,CFRM,0.04770413639972622,4.929,770.9,Neptune-like,Kepler-941 b,0.42304292163009405,8.105493309565418e-05,F,0,2.831372549019608,0.9891543134863793
K01726.01,CFRM,0.12310492698151951,4.981,811.6,Neptune-like,Kepler-942 b,0.3182644890282132,4.927351555966819e-05,K,1,1.4862745098039216,0.7999660417188268
K01727.01,CFRM,0.13626308199863107,10.065,3529.2,Neptune-like,Kepler-943 b,0.35711982445141066,0.0001261401998327506,G,0,1.7843137254901962,0.90182672763155
K01498.01,CFRM,0.01597196980150582,3.9988,532.9,Neptune-like,Kepler-864 b,0.5217092789968653,7.341753818390561e-05,F,1,4.482352941176471,1.2716052305976593
K01499.01,CFRM,0.03877892049281314,4.3031,728.1,Neptune-like,Kepler-865 b,0.3863704702194357,5.789638078261013e-05,G,0,2.7215686274509805,0.784337602780995
K01563.01,CFRM,0.015022900506502396,2.93,1328.6,Neptune-like,Kepler-305 b,0.34358594357366773,7.982309520666248e-05,K,1,3.2784313725490195,0.8252128077044811
K01563.02,CFRM,0.02269908739219713,3.613,1033.9,Neptune-like,Kepler-305 c,0.34358594357366773,7.908399247326746e-05,K,1,2.854901960784314,0.8252128077044811
K01621.01,CFRM,0.05560704919917864,5.3357,164.6,Neptune-like,Kepler-911 b,0.81945465830721,5.937458624940018e-05,F,0,3.6509803921568627,1.2010056219062686
K01626.01,CFRM,0.006939782833675565,4.5716,463.0,Neptune-like,Kepler-912 b,0.3518809028213166,4.976625071526488e-05,G,0,4.776470588235294,0.8077678777153044
K01732.01,CFRM,0.1185947780971937,4.995,987.5,Neptune-like,Kepler-944 b,0.33791044514106583,5.962095382719852e-05,G,0,1.8,0.8513309383899774
K01736.01,CFRM,0.08488242902121834,5.253,645.2,Neptune-like,Kepler-945 b,0.4675737554858934,6.701198116114875e-05,F,0,2.4156862745098038,1.1727229836250384
K01503.01,CFRM,0.4113381470225873,10.849,2378.5,Neptune-like,Kepler-867 b,0.4116919247648903,0.00011332908578723684,G,0,1.2823529411764707,0.917571425554105
K01564.01,CFRM,0.14633660501026693,5.3091,3437.0,Neptune-like,Kepler-891 b,0.436576802507837,0.00014338593027863445,G,1,1.9058823529411764,1.1158774340314797
K01567.01,CFRM,0.019822653470225875,2.9153,864.9,Neptune-like,Kepler-306 c,0.3147718746081505,5.2722661648844974e-05,K,1,2.8078431372549018,0.773547567063807
K01627.02,CFRM,0.01626061713894593,2.285,424.5,Neptune-like,Kepler-913 c,0.7845285141065831,9.115600378538617e-05,F,0,5.32156862745098,1.29333982076721
K01628.01,CFRM,0.0540652698973306,3.4444,480.7,Neptune-like,Kepler-312 c,0.5016267460815047,6.454830538316534e-05,F,0,2.9568627450980394,1.2281645353338977
K01749.01,CFRM,0.07382478028747433,3.792,601.7,Neptune-like,Kepler-947 b,0.39510200626959247,5.420086711563502e-05,G,0,2.2470588235294118,1.0230895612418454
K01506.01,CFRM,0.11068765941136208,7.102,916.1,Neptune-like,Kepler-869 b,0.3636684764890282,7.193933271711557e-05,G,0,1.9372549019607843,0.9223728221199461
K01507.01,CFRM,0.05847727200547571,5.823,640.1,Neptune-like,Kepler-870 b,0.43308418808777427,6.208462960518192e-05,F,0,2.7098039215686276,1.0657119592916473
K01508.01,CFRM,0.060358429295003416,5.22,804.8,Neptune-like,Kepler-871 b,0.41518453918495296,7.5142111228494e-05,G,0,2.5098039215686274,1.0665409354234514
K01567.03,CFRM,0.04743793141683778,4.269,800.0,Neptune-like,Kepler-306 d,0.3147718746081505,5.4939969849030035e-05,K,1,2.0980392156862746,0.773547567063807
K01567.04,CFRM,0.12276828692676249,5.902,1051.6,Neptune-like,Kepler-306 e,0.3147718746081505,6.775108389454377e-05,K,1,1.5294117647058822,0.773547567063807
K00176.01,CFRM,0.08276277273100616,6.6751,443.4,Neptune-like,Kepler-483 b,0.6627235862068965,8.5982284651621e-05,F,0,2.9607843137254903,1.2976573717193736
K01572.01,CFRM,0.02683973013004791,4.4617,813.4,Neptune-like,Kepler-894 b,0.43308418808777427,7.366390576170396e-05,F,0,3.5137254901960784,1.0657119592916473
K01573.01,CFRM,0.06792873938398357,3.2245,2090.8,Neptune-like,Kepler-1755 b,0.4020872351097179,0.0001039671178308999,F,0,2.4745098039215687,1.0049298707774206
K01643.01,CFRM,0.03024244668035592,4.799,308.3,Neptune-like,Kepler-919 b,0.44749122257053286,4.434616400370138e-05,F,0,3.407843137254902,1.0305385109330825
K01751.01,CFRM,0.023790010173853526,2.563,1117.0,Neptune-like,Kepler-949 b,0.3907362382445141,7.193933271711557e-05,G,0,3.066666666666667,0.8189597651332833
K01516.01,CFRM,0.05627190803559206,5.3136,678.3,Neptune-like,Kepler-873 b,0.48547340438871484,7.859125731767079e-05,F,0,2.937254901960784,1.1583133708254114
K01517.01,CFRM,0.10970204325804243,5.8875,970.9,Neptune-like,Kepler-874 b,0.43308418808777427,7.63739491174857e-05,F,0,2.196078431372549,0.9260615216416138
K01574.02,CFRM,0.5235842108145107,16.942,1061.2,Neptune-like,Kepler-87 c,0.741743987460815,0.0001593998228355266,G,0,1.572549019607843,0.9682851086215158
K01576.01,CFRM,0.028516705434633815,2.7719,825.3,Neptune-like,Kepler-307 b,0.43090130407523514,7.415664091730064e-05,G,1,3.1254901960784314,0.9489663230353793
K01647.01,CFRM,0.04098649319644079,5.884,290.5,Neptune-like,Kepler-313 b,0.6474433981191223,6.233099718298027e-05,G,0,3.462745098039216,1.0663476032503352
K01647.02,CFRM,0.08836518904859686,8.622,223.9,Neptune-like,Kepler-313 c,0.6474433981191223,5.691091047141677e-05,G,0,2.6784313725490194,1.0663476032503352
K01518.01,CFRM,0.0753103665982204,5.907,580.7,Neptune-like,Kepler-875 b,0.3841875862068965,6.356283507197197e-05,G,0,2.231372549019608,0.9785473370013212
K01520.01,CFRM,0.050536574620123204,3.3703,535.3,Neptune-like,Kepler-877 b,0.4138748087774295,6.159189444958524e-05,G,0,2.4784313725490197,0.8614561380279941
K01576.02,CFRM,0.03582270461327858,3.0401,662.0,Neptune-like,Kepler-307 c,0.43090130407523514,6.67656135833504e-05,G,1,2.8980392156862744,0.9489663230353793
K01650.01,CFRM,0.017883477727583846,3.3351,771.9,Neptune-like,Kepler-920 b,0.42653553605015676,7.612758153968738e-05,G,1,3.556862745098039,0.8578386757029881
K01651.01,CFRM,0.14045498809034906,5.359,498.9,Neptune-like,Kepler-921 b,0.40557984952978055,5.099808860425658e-05,F,0,1.9294117647058824,1.0154251670640693
K01779.01,CFRM,0.01276582893908282,2.757,1630.6,Neptune-like,Kepler-318 b,0.4099456175548589,9.509788503015962e-05,G,0,4.074509803921568,1.0518351493947318
K01779.02,CFRM,0.03234775468856947,2.834,1003.0,Neptune-like,Kepler-318 c,0.4099456175548589,8.573591707382268e-05,G,0,2.988235294117647,1.0518351493947318
K01781.01,CFRM,0.02144951040657084,2.89,2018.1,Neptune-like,Kepler-411 c,0.3143352978056426,8.548954949602432e-05,K,1,2.7019607843137257,0.7893715830229606
K01522.01,CFRM,0.09140483942505134,5.0361,553.2,Neptune-like,Kepler-879 b,0.4461814921630094,6.109915929398857e-05,G,1,2.2745098039215685,0.973908792521466
K01525.01,CFRM,0.021121634113620807,4.5871,233.9,Neptune-like,Kepler-880 b,1.1346631097178685,0.00011456092367622856,F,0,6.36078431372549,1.718814679455085
K01581.02,CFRM,0.3957607885010267,16.599,1035.2,Neptune-like,Kepler-896 b,0.3505711724137931,7.538847880629235e-05,G,0,1.188235294117647,0.8791188366211151
K01583.01,CFRM,0.022032244243668724,5.159,486.0,Neptune-like,Kepler-897 b,0.3706537053291536,5.7403645627013446e-05,G,0,3.3529411764705883,0.9406582646795156
K01659.01,CFRM,0.08087361998631075,4.139,403.3,Neptune-like,Kepler-1762 b,0.5404820815047022,6.183826202738358e-05,F,1,2.8,1.2973518769011492
K00171.02,CFRM,0.03578759449691992,3.0946,251.1,Neptune-like,Kepler-116 c,0.6282340188087774,6.0852791716190226e-05,F,0,3.780392156862745,1.1265178638376219
K01585.01,CFRM,0.05250907531827515,5.144,752.8,Neptune-like,Kepler-899 b,0.3846241630094044,5.9128218671601836e-05,G,0,2.5098039215686274,0.9785168575219652
K01669.01,CFRM,0.16711118165639974,8.378,437.5,Neptune-like,Kepler-924 b,0.7046349592476489,8.327224129583926e-05,F,0,2.392156862745098,1.356511737287425
K01672.01,CFRM,0.0927249234770705,3.72,894.8,Neptune-like,Kepler-925 b,0.3016745705329153,5.691091047141677e-05,K,0,1.5450980392156863,0.6832389079222315
K01532.01,CFRM,0.04959545004791239,5.2706,241.5,Neptune-like,Kepler-885 b,0.5937444514106583,6.134552687178691e-05,F,1,3.2549019607843137,1.1931479841716395
K01589.03,CFRM,0.07511183381245722,5.038,472.6,Neptune-like,Kepler-84 e,0.4937683636363636,6.30700999163753e-05,F,0,2.635294117647059,0.9897869077420499
K01677.01,CFRM,0.14255715811088296,3.0089,558.3,Neptune-like,Kepler-926 b,0.5439746959247649,7.193933271711557e-05,G,0,2.0549019607843135,1.0107705499918354
K00191.02,CFRM,0.006621237073237508,2.0744,665.4,Neptune-like,Kepler-487 d,0.38724362382445143,5.543270500462672e-05,G,0,4.807843137254902,0.875918572050083
K00172.01,CFRM,0.03756979657768652,5.1231,571.1,Neptune-like,Kepler-69 b,0.4116919247648903,5.4939969849030035e-05,G,0,2.925490196078431,0.8140290066545672
K01591.01,CFRM,0.05381627219712526,3.226,843.2,Neptune-like,Kepler-1757 b,0.3230668338557994,6.97220245169305e-05,G,0,2.152941176470588,0.820502548951624
K01685.01,CFRM,0.1929313374401095,6.653,922.4,Neptune-like,Kepler-1764 b,0.4937683636363636,8.524318191822598e-05,F,0,2.003921568627451,1.1628982178172929
K01692.01,CFRM,0.016318685861738534,2.8617,828.3,Neptune-like,Kepler-314 c,0.3868070470219436,7.021475967252718e-05,G,0,3.4901960784313726,0.980582049652457
K01472.01,CFRM,0.23367963723477073,6.7504,4674.7,Neptune-like,Kepler-857 b,0.4095090407523511,0.00015545794159075316,G,0,1.5294117647058822,0.966100199641696
K00179.01,CFRM,0.05678380958247775,10.3939,1023.3,Neptune-like,Kepler-458 c,0.5671132664576802,0.00010445985298649658,F,1,3.1294117647058823,1.1319696875234966
K01593.01,CFRM,0.026543494757015743,2.75,515.2,Neptune-like,Kepler-308 b,0.39903119749216304,5.1244456182054926e-05,G,0,3.2666666666666666,1.0011724413906202
K01595.01,CFRM,0.10981459739904174,5.2096,732.0,Neptune-like,Kepler-902 b,0.5103582821316615,7.662031669528405e-05,G,0,2.180392156862745,0.9188518994054928
K01476.01,CFRM,0.15430198138261464,6.927,2559.6,Neptune-like,Kepler-1752 b,0.3584295548589342,0.00012416925921036385,G,0,1.6431372549019607,0.8247129409593443
K01478.01,CFRM,0.20844961593429157,7.9393,2949.5,Neptune-like,Kepler-858 b,0.3894265078369906,0.00011776370218760699,G,0,1.5647058823529412,0.9064549060200496
K01596.02,CFRM,0.2884551126625599,3.81,1210.2,Neptune-like,Kepler-309 c,0.21654209404388713,4.607073704828977e-05,K,0,0.8,0.5194931771805951
K01598.01,CFRM,0.15462233237508557,5.961,1091.8,Neptune-like,Kepler-310 c,0.3662879373040752,7.93303600510658e-05,G,0,1.6352941176470588,0.9553014056026357
K01704.01,CFRM,0.028525370294318963,3.0069,670.0,Neptune-like,Kepler-1765 b,0.46451771786833856,7.809852216207409e-05,G,1,3.3529411764705883,0.9473266413933276
K01705.01,CFRM,0.056125602464065706,6.501,437.8,Neptune-like,Kepler-1670 b,0.4697566394984326,6.898292178353549e-05,F,0,2.8666666666666667,1.1330290311445668
K01707.01,CFRM,0.2631329856262834,9.877,982.3,Neptune-like,Kepler-315 b,0.4387596865203761,9.879339869713473e-05,G,1,1.603921568627451,0.8748802620007549
K01480.01,CFRM,0.05580218485968515,3.7922,1597.1,Neptune-like,Kepler-859 b,0.3527540564263323,7.785215458427574e-05,K,1,2.070588235294118,0.7806191779340103
K01481.01,CFRM,0.013966805544147844,2.595,894.6,Neptune-like,Kepler-860 b,0.4164942695924765,6.996839209472884e-05,G,0,4.117647058823529,1.0016436554887913
K01601.02,CFRM,0.1722723986310746,11.64,417.8,Neptune-like,Kepler-903 c,0.47150294670846393,6.775108389454377e-05,G,1,1.811764705882353,0.9278205900196428
K00191.04,CFRM,0.10582362655715263,5.607,566.5,Neptune-like,Kepler-487 c,0.38724362382445143,5.099808860425658e-05,G,0,1.9098039215686275,0.875918572050083
K01710.01,CFRM,0.03888959934291581,3.898,800.6,Neptune-like,Kepler-933 b,0.2959990721003135,4.680983978168479e-05,G,0,2.3607843137254902,0.7448621098170105
K00173.01,CFRM,0.027545057850787133,4.5718,460.2,Neptune-like,Kepler-481 b,0.4976975548589341,6.356283507197197e-05,G,1,3.5254901960784313,0.9406459669210172
K01486.02,CFRM,0.08263847255304586,5.879,974.9,Neptune-like,Kepler-302 b,0.5164703573667712,8.992416589639446e-05,G,0,2.4862745098039216,0.9763060585102913
K01955.01,CFRM,0.04153393349760438,4.3311,224.8,Neptune-like,Kepler-342 b,0.5976736426332289,6.0852791716190226e-05,F,1,3.549019607843137,1.2457284740005858
K01955.02,CFRM,0.10802908364134156,9.557,244.8,Neptune-like,Kepler-342 d,0.5976736426332289,6.898292178353549e-05,F,1,2.5803921568627453,1.2457284740005858
K01958.01,CFRM,0.04877746447638604,3.6765,776.8,Neptune-like,Kepler-66 b,0.40732615673981193,7.686668427308239e-05,G,0,2.7411764705882353,0.9691249678943943
K01959.01,CFRM,0.09997471293634498,3.6577,861.3,Neptune-like,Kepler-1026 b,0.3409664827586207,6.282373233857694e-05,K,1,1.6666666666666667,0.7725357087348362
K02034.01,CFRM,0.009881760599589322,1.7752,1375.1,Neptune-like,Kepler-1065 b,0.3789486645768025,8.031583036225916e-05,G,0,4.2823529411764705,0.9652858621795285
K02035.01,CFRM,0.005288310636550308,1.614,504.9,Neptune-like,Kepler-1066 b,0.37458289655172416,5.543270500462672e-05,G,0,5.0588235294117645,0.9584976905256034
K01825.01,CFRM,0.03702265199178645,3.987,690.6,Neptune-like,Kepler-964 b,0.356246670846395,5.198355891544995e-05,G,0,2.556862745098039,0.8769943846401111
K01826.01,CFRM,0.3675620736481862,9.0636,832.1,Neptune-like,Kepler-965 b,0.5238921630094044,8.450407918483096e-05,G,0,1.5411764705882354,0.9930679988771905
K01828.01,CFRM,0.2730920750171116,6.804,1287.0,Neptune-like,Kepler-966 b,0.42522580564263324,9.706882565254635e-05,G,1,1.5333333333333334,0.7993452689314344
K01892.01,CFRM,0.1712837451060917,5.907,1372.6,Neptune-like,Kepler-1674 b,0.3667245141065831,8.721412254061272e-05,G,0,1.6352941176470588,0.9357828188941825
K01960.01,CFRM,0.024554333579739903,4.4073,234.3,Neptune-like,Kepler-343 b,0.599856526645768,5.3461764382239994e-05,G,0,4.015686274509804,1.0558201850679807
K01830.01,CFRM,0.036213937193702944,3.2861,812.0,Neptune-like,Kepler-967 b,0.3492614420062696,5.4693602271231706e-05,K,1,2.5019607843137255,0.8256509198526072
K01831.01,CFRM,0.14184757727583847,6.343,1025.4,Neptune-like,Kepler-324 c,0.3606124388714734,6.405557022756866e-05,K,1,1.607843137254902,0.8444551521501937
K01894.01,CFRM,0.014477501820670773,8.5274,343.9,Neptune-like,Kepler-1004 b,1.6668502319749217,0.0001749209802368221,K,0,6.513725490196078,1.4430731399863925
