kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec
8453851,K04565.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,2.788016630,132.5612000,17.35400,1.4000e+01,0.91,2287.0,6451.74,21.80,1,q1_q17_dr25_tce,7523.00,3.986,2.2060,298.964810,44.452770
11650401,K04566.01,Kepler-1614 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.946607450,132.2489200,2.70500,3.0940e+02,1.40,981.0,218.91,12.70,1,q1_q17_dr25_tce,5376.00,4.576,0.8060,284.871340,49.775909
9873759,K04635.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,4.994737980,136.1785000,3.05000,9.9500e+01,0.82,917.0,167.06,17.50,1,q1_q17_dr25_tce,5406.00,4.569,0.8190,282.618040,46.787521
9773270,K04636.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,122.749053000,170.9953000,8.34200,1.0412e+03,6.13,348.0,3.48,15.00,1,q1_q17_dr25_tce,5619.00,4.488,0.9760,292.985170,46.506569
9457728,K04637.01,,CANDIDATE,CANDIDATE,0.9850,0,0,0,0,4.379923450,133.9912100,4.94900,1.5500e+01,0.81,1608.0,1579.65,13.90,1,q1_q17_dr25_tce,6311.00,3.993,1.9180,288.599670,46.031712
9516728,K04638.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,368.485180000,174.9473000,11.26000,3.0180e+02,1.98,283.0,1.52,13.70,,,6140.00,4.354,1.0960,287.082520,46.104069
4825872,K04639.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,169.894419000,201.4552000,2.52500,1.7870e+02,2.66,492.0,13.85,6.30,,,6382.00,3.940,1.9610,288.847110,39.934311
4680772,K04707.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0,26.190289000,143.2208900,2.14800,5.1800e+01,1.05,793.0,93.35,9.30,1,q1_q17_dr25_tce,6434.00,4.208,1.4410,297.778990,39.776001
8110733,K04708.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,203.511886000,329.4945000,3.67100,1.6710e+02,2.07,442.0,9.02,9.30,,,6967.00,4.193,1.5650,296.176210,43.931751
2303903,K04709.01,,CANDIDATE,CANDIDATE,0.8000,0,0,0,0,3.708585950,134.4730800,1.94000,3.0540e+02,1.33,995.0,231.84,11.30,1,q1_q17_dr25_tce,5420.00,4.596,0.7710,291.642940,37.632408
9278216,K04710.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,9.452772100,135.7805000,3.81700,1.9730e+02,1.30,832.0,113.38,11.30,1,q1_q17_dr25_tce,5973.00,4.547,0.8570,290.737700,45.725368
8355131,K04711.01,,CANDIDATE,CANDIDATE,0.8940,0,0,0,0,4.363831300,135.3377200,1.45700,1.9410e+02,1.08,976.0,214.31,10.30,1,q1_q17_dr25_tce,5623.00,4.596,0.7630,287.507660,44.314240
6278762,K03158.03,Kepler-444 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.189439520,134.7800000,2.33160,8.3200e+01,0.65,783.0,88.79,26.80,3,q1_q17_dr25_tce,5051.00,4.562,0.7210,289.752290,41.634605
12645057,K04497.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,6.830062280,135.7609900,3.31500,1.8740e+02,1.09,882.0,142.95,12.10,1,q1_q17_dr25_tce,5807.00,4.576,0.8000,289.266970,51.751221
4844367,K04498.01,,CANDIDATE,CANDIDATE,0.9830,0,0,0,0,17.162258700,148.6441000,4.66800,3.1220e+02,22.42,674.0,48.86,11.70,1,q1_q17_dr25_tce,5729.00,4.509,0.9390,294.221340,39.989521
10937749,K04499.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,5.198986150,133.0531700,2.35900,1.3680e+02,1.04,1035.0,271.21,11.50,1,q1_q17_dr25_tce,6058.00,4.540,0.8670,298.782780,48.312809
9100953,K04500.01,Kepler-1610 b,CONFIRMED,CANDIDATE,0.8060,0,0,0,0,8.701796110,138.2463300,3.04800,3.0410e+02,1.37,750.0,74.58,11.80,1,q1_q17_dr25_tce,5295.00,4.548,0.8000,295.905030,45.405430
8332521,K04567.01,,CANDIDATE,CANDIDATE,0.9880,0,0,0,0,14.744260000,135.0400000,8.16800,1.1360e+02,8.10,784.0,89.04,11.90,2,q1_q17_dr25_tce,6146.00,4.454,0.9870,301.562840,44.240391
10407086,K04568.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.933747395,131.5167100,4.79800,3.0900e+01,1.24,2596.0,10738.05,26.70,1,q1_q17_dr25_tce,5574.00,3.818,2.1740,292.792540,47.576721
4073089,K07682.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,58.873429000,153.9076000,17.48700,2.2647e+05,76.18,679.0,50.35,106.80,1,q1_q17_dr25_tce,7078.00,4.192,1.5680,295.490110,39.105862
6065351,K04569.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,14.116658300,136.3632000,9.12000,4.4930e+02,238.66,1205.0,497.80,5.90,,,6526.00,3.883,2.2380,297.858220,41.330231
4060229,K04570.01,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0,35.017505300,139.8496000,3.60800,2.9200e+02,2.13,617.0,34.32,12.80,1,q1_q17_dr25_tce,5944.00,4.293,1.1230,292.356050,39.119450
6761777,K04571.01,Kepler-1615 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,47.312864500,146.3073000,11.44400,2.1740e+02,3.71,658.0,44.26,17.60,1,q1_q17_dr25_tce,5749.00,4.002,1.8760,286.359220,42.227482
4825872,K04639.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,29.699012600,135.6251000,1.84900,9.3300e+01,1.93,880.0,141.60,7.40,,,6382.00,3.940,1.9610,288.847110,39.934311
9412623,K04640.01,Kepler-1618 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0,6.108294500,131.8756000,3.49300,6.1100e+01,1.06,1267.0,608.39,10.80,1,q1_q17_dr25_tce,6720.00,4.316,1.2890,295.175380,45.930908
3644505,K04641.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,119.720070000,175.8762000,9.48000,1.1560e+02,1.26,410.0,6.67,9.00,1,q1_q17_dr25_tce,5963.00,4.321,1.1760,291.161290,38.710602
4664743,K04642.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,1.278393310,132.0902000,6.34300,1.9500e+01,0.86,2853.0,15656.19,15.20,1,q1_q17_dr25_tce,7758.00,4.106,1.9180,294.464870,39.725391
4735826,K03184.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,7.545922037,134.4902954,4.03290,2.2200e+01,0.68,1084.0,326.67,13.40,1,q1_q17_dr25_tce,5788.00,4.178,1.3760,288.395290,39.872627
6593734,K04722.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.586757460,131.7542400,1.50800,1.4380e+02,19.91,2157.0,5080.59,18.40,1,q1_q17_dr25_tce,5942.00,4.506,0.9380,287.828770,42.061642
8443527,K03197.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,22.599501000,152.9112000,4.38000,7.6900e+01,0.96,734.0,68.48,2.90,1,q1_q17_dr25_tce,6335.00,4.375,1.0870,296.290560,44.423260
9711297,K04723.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,373.748560000,305.2558000,28.18000,7.9780e+02,4.45,287.0,1.59,12.60,,,6343.00,4.411,1.1370,292.262910,46.430641
8395860,K04724.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,20.882207900,151.6953000,4.55600,1.1070e+03,3.63,661.0,45.17,11.00,1,q1_q17_dr24_tce,5780.00,4.438,1.0000,300.928800,44.356293
7778621,K04725.01,Kepler-1967 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.281713950,137.3008500,1.72300,1.1160e+02,2.59,1086.0,329.68,14.40,1,q1_q17_dr25_tce,4970.00,3.924,1.8060,299.137790,43.498638
5956354,K04726.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,8.038669900,135.3098000,3.54900,1.4200e+02,1.18,926.0,173.92,11.60,1,q1_q17_dr25_tce,6018.00,4.485,0.9750,290.517850,41.238762
9100953,K04500.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,44.985188500,150.5703000,4.16400,6.1780e+02,2.09,433.0,8.34,12.70,2,q1_q17_dr25_tce,5295.00,4.548,0.8000,295.905030,45.405430
8109107,K04501.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,6.674105770,136.9407000,3.64500,1.6090e+02,1.62,1022.0,257.38,12.60,1,q1_q17_dr25_tce,5949.00,4.389,1.0410,295.702300,43.900928
6200529,K04502.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,374.924780000,265.3585000,18.05000,6.1000e+02,1.67,171.0,0.20,6.00,,,4407.00,4.593,0.6900,290.359470,41.552052
10907132,K04503.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,5.890895090,132.4364500,2.40200,2.6770e+02,1.54,985.0,223.02,11.70,1,q1_q17_dr25_tce,5869.00,4.513,0.9420,284.613400,48.373470
6520753,K04504.01,,CANDIDATE,CANDIDATE,0.9950,0,0,0,0,4.130298320,133.5272000,2.46100,3.2530e+02,1.44,995.0,231.52,8.70,1,q1_q17_dr25_tce,5490.00,4.557,0.8100,291.294100,41.912830
6929285,K04572.01,,FALSE POSITIVE,FALSE POSITIVE,0.0020,0,0,1,0,4.606906120,135.1922100,4.17600,1.3750e+02,0.90,950.0,192.38,13.30,1,q1_q17_dr25_tce,5529.00,4.583,0.7750,284.653380,42.488350
4848321,K04573.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.501787050,131.5642600,2.93600,8.6700e+01,0.93,1617.0,1619.24,13.40,1,q1_q17_dr25_tce,5964.00,4.471,0.9870,295.195340,39.927250
12255382,K03167.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.499664962,131.6272400,1.61230,3.4300e+01,0.50,2056.0,4230.98,31.60,1,q1_q17_dr25_tce,5570.00,4.561,0.8550,289.746730,50.993710
6522745,K04574.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,17.445393500,135.7609000,6.39000,5.0170e+02,32.01,770.0,83.11,16.40,1,q1_q17_dr25_tce,6260.00,4.433,1.0630,291.928100,41.968441
9893468,K04575.01,,CANDIDATE,CANDIDATE,0.8310,0,0,0,0,201.325036000,174.7724000,14.40000,1.2540e+02,1.98,410.0,6.71,14.20,1,q1_q17_dr25_tce,6120.00,4.093,1.6990,292.936430,46.753021
11655826,K04643.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,5.593463750,131.5075200,1.66800,2.3650e+02,1.43,1008.0,243.63,9.50,1,q1_q17_dr25_tce,5874.00,4.498,0.9330,288.448390,49.714031
1721157,K04644.01,,CANDIDATE,CANDIDATE,0.9700,0,0,0,0,3.449281110,133.3822100,1.42400,2.3700e+02,1.23,966.0,206.55,9.70,1,q1_q17_dr25_tce,5119.00,4.591,0.7810,291.457340,37.206841
11076276,K04645.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,1.472585900,132.9273100,2.95300,8.4400e+01,0.93,1662.0,1801.98,13.30,1,q1_q17_dr25_tce,6077.00,4.471,0.9990,287.645660,48.638821
12012439,K04646.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,2.976079350,132.9530000,4.60600,1.3040e+02,1.10,1144.0,404.28,14.10,,,5547.00,4.534,0.8650,291.212460,50.453560
9947653,K04647.01,,CANDIDATE,CANDIDATE,0.9860,0,0,0,0,37.904388900,163.7386000,11.63800,9.8200e+01,1.97,693.0,54.36,13.90,1,q1_q17_dr25_tce,5303.00,3.870,1.9640,290.259310,46.885109
4374610,K04712.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,1.444384490,132.7564500,2.70400,7.5400e+01,1.08,1980.0,3622.28,10.80,1,q1_q17_dr25_tce,6667.00,4.358,1.2130,294.041750,39.457371
9002538,K03196.02,,CANDIDATE,CANDIDATE,0.9830,0,0,0,0,6.882977560,134.1642400,2.06500,3.0400e+01,0.77,1141.0,400.53,13.20,2,q1_q17_dr25_tce,6117.00,4.244,1.2980,283.350460,45.339111
5253802,K04713.01,,CANDIDATE,CANDIDATE,0.8170,0,0,0,0,8.796316600,134.3262000,4.69600,9.6500e+01,1.36,882.0,142.92,11.90,1,q1_q17_dr25_tce,5780.00,4.438,1.0000,283.838840,40.421974
12554634,K04714.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,2.049602348,132.3263900,1.06100,1.8610e+02,1.08,1203.0,494.57,11.30,1,q1_q17_dr25_tce,5356.00,4.589,0.7800,289.181490,51.562538
6264750,K04715.01,,CANDIDATE,CANDIDATE,0.8440,0,0,0,0,53.285584000,172.2970000,6.49200,1.5860e+02,1.44,537.0,19.63,11.00,1,q1_q17_dr25_tce,6015.00,4.297,1.0570,283.572690,41.695728
11290515,K04716.01,,CANDIDATE,CANDIDATE,0.9600,0,0,0,0,5.894333800,134.1069200,3.47500,2.8900e+01,0.61,1092.0,335.90,10.70,1,q1_q17_dr25_tce,5929.00,4.357,1.1450,288.344880,49.021938
6520753,K04504.02,,CANDIDATE,CANDIDATE,0.8090,0,0,0,0,8.119343000,135.1862000,3.55800,3.5040e+02,1.50,794.0,94.08,8.20,2,q1_q17_dr25_tce,5490.00,4.557,0.8100,291.294100,41.912830
6278762,K03158.04,Kepler-444 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.743478010,135.0941700,2.78780,7.7800e+01,0.62,727.0,65.88,24.40,2,q1_q17_dr25_tce,5051.00,4.562,0.7210,289.752290,41.634605
8493354,K04505.01,,CANDIDATE,CANDIDATE,0.9880,0,0,0,0,18.007143800,138.3126600,5.40100,8.0800e+01,1.05,799.0,96.25,13.10,1,q1_q17_dr25_tce,6173.00,4.314,1.1670,291.099430,44.545689
4545570,K04506.01,Kepler-1961 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,5.604731150,131.6286100,2.88500,2.1000e+02,1.11,866.0,132.98,11.90,1,q1_q17_dr25_tce,5401.00,4.593,0.7770,286.330110,39.683182
7598111,K04507.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,132.778041000,188.4972000,5.62400,9.0360e+03,10.38,357.0,3.83,10.60,1,q1_q17_dr24_tce,5780.00,4.438,1.0000,288.537690,43.258904
5457326,K04508.01,,CANDIDATE,CANDIDATE,0.6860,0,0,0,0,2.499153110,133.0897800,1.80300,1.7920e+02,1.02,983.0,220.65,13.40,1,q1_q17_dr25_tce,4705.00,4.572,0.7200,294.373500,40.651440
8240746,K04576.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,184.568000000,173.6314000,13.09000,4.0990e+02,1.53,282.0,1.50,10.20,,,5680.00,4.595,0.7500,294.437470,44.180901
10610039,K04577.01,,CANDIDATE,CANDIDATE,0.6950,0,0,0,0,105.997107000,144.4196500,3.75100,4.3080e+02,1.83,373.0,4.59,10.90,1,q1_q17_dr25_tce,6068.00,4.565,0.8310,295.670900,47.830399
9652655,K04578.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.488826850,132.1233200,3.48700,8.0200e+01,1.05,1477.0,1124.85,14.20,1,q1_q17_dr25_tce,6246.00,4.433,1.0920,293.262660,46.308880
10140843,K04579.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,367.197960000,134.1748000,15.92000,1.4610e+02,1.08,253.0,0.96,10.70,,,6054.00,4.525,0.8890,291.733610,47.109161
8628761,K04580.01,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0,6.304323540,137.2968800,2.50800,4.0000e+01,1.23,1510.0,1229.72,10.70,1,q1_q17_dr25_tce,6728.00,3.987,1.8360,293.373810,44.727982
10473272,K04648.01,,FALSE POSITIVE,FALSE POSITIVE,0.0030,0,0,1,0,17.660465300,137.3914000,2.83700,3.0920e+02,1.76,690.0,53.57,11.30,1,q1_q17_dr25_tce,5910.00,4.505,0.9400,293.055080,47.606739
4750669,K04649.01,,CANDIDATE,CANDIDATE,0.8420,0,0,0,0,3.384198920,131.9355000,1.48500,2.2820e+02,1.20,1074.0,313.79,11.50,1,q1_q17_dr25_tce,5613.00,4.581,0.7950,292.966610,39.899639
9824928,K04650.01,,FALSE POSITIVE,FALSE POSITIVE,0.8420,1,0,1,0,1.699991060,131.6296000,3.28900,9.5600e+01,0.55,934.0,180.38,10.60,1,q1_q17_dr25_tce,4289.00,4.684,0.5540,289.052860,46.675930
6717252,K04651.01,,CANDIDATE,CANDIDATE,0.9700,0,0,0,0,1.192600170,132.6699400,1.50200,5.8000e+01,0.77,1726.0,2107.84,11.70,1,q1_q17_dr25_tce,5600.00,4.349,1.0130,298.087160,42.164349
5817685,K04652.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,4.205974500,132.2828000,8.00600,4.1200e+01,0.75,1263.0,601.30,7.70,1,q1_q17_dr25_tce,5960.00,4.291,1.1630,298.498500,41.083370
4902202,K04717.01,,CANDIDATE,CANDIDATE,0.4050,0,0,0,0,216.456055000,175.3753000,11.06700,1.0028e+03,3.61,320.0,2.48,14.20,1,q1_q17_dr25_tce,5645.00,4.299,1.1550,283.693510,40.018021
7282042,K04718.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,0.566803216,131.8098200,3.32500,2.0200e+01,0.54,2642.0,11526.75,15.50,1,q1_q17_dr25_tce,6473.00,4.330,1.1820,291.787960,42.834099
7523542,K04719.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,365.139810000,156.6413000,4.46000,5.3100e+02,1.86,228.0,0.64,7.90,,,5610.00,4.564,0.8150,290.512510,43.101280
3109937,K04720.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,37.809539000,158.4002000,7.54700,4.8740e+02,1.79,483.0,12.89,9.70,1,q1_q17_dr25_tce,5595.00,4.570,0.8200,289.778260,38.262741
9386171,K04721.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,381.186540000,136.2434000,9.73000,9.8500e+02,2.29,193.0,0.33,9.00,,,4977.00,4.607,0.7340,282.247620,45.930779
11350118,K04509.01,,CANDIDATE,CANDIDATE,0.9420,0,0,0,0,12.003678000,134.7100700,2.79900,2.8170e+02,0.97,503.0,15.12,12.00,1,q1_q17_dr25_tce,4328.00,4.654,0.5940,291.695160,49.187859
11671579,K04510.01,Kepler-1611 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.176249970,133.7381000,5.26100,7.8700e+01,1.31,1243.0,565.42,13.40,1,q1_q17_dr25_tce,5578.00,4.088,1.4970,296.512050,49.727760
11553598,K04511.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,370.620710000,311.1842000,12.58000,3.4430e+02,2.12,295.0,1.78,10.50,,,6432.00,4.382,1.1360,288.740720,49.543018
12069414,K04512.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0,0.589458602,131.8215600,0.82780,1.5840e+02,0.98,1848.0,2736.51,17.30,1,q1_q17_dr25_tce,5286.00,4.517,0.7760,295.450590,50.542110
9216775,K04513.01,Kepler-1612 b,CONFIRMED,CANDIDATE,0.8720,0,0,0,0,3.917946760,132.8638400,2.54900,1.1650e+02,0.94,1030.0,266.81,13.50,1,q1_q17_dr25_tce,5500.00,4.547,0.8700,291.250270,45.655071
2572029,K04581.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,6.005996600,133.4040000,3.09600,3.9200e+01,0.73,1130.0,385.87,7.80,1,q1_q17_dr25_tce,6103.00,4.331,1.1600,290.608060,37.801891
7905106,K04582.01,,CANDIDATE,CANDIDATE,0.8280,0,0,0,0,4.224269890,132.3611000,4.22000,1.3600e+01,0.35,1069.0,309.32,11.00,1,q1_q17_dr25_tce,5735.00,4.501,0.8830,296.336880,43.600090
9007151,K04583.01,,CANDIDATE,CANDIDATE,,0,0,0,0,330.906041000,253.8224000,3.84600,7.4000e+02,2.05,225.0,0.60,7.30,,,5461.00,4.589,0.7690,285.668430,45.374771
4450844,K03168.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,56.347951700,163.3795000,8.78900,4.3600e+01,1.06,586.0,27.97,15.10,1,q1_q17_dr25_tce,5843.00,4.086,1.4710,287.314850,39.538181
8443265,K04584.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.614701901,132.0846500,0.94700,1.3160e+02,0.82,1656.0,1779.79,11.20,,,4954.00,4.563,0.7240,296.205690,44.498989
3240406,K03185.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,0.934181579,132.3949200,3.94300,1.2100e+01,0.79,3268.0,26937.31,19.80,1,q1_q17_dr25_tce,7624.00,4.029,2.1520,292.776340,38.393970
11181260,K04653.01,,CANDIDATE,CANDIDATE,0.9390,0,0,0,0,19.977859900,135.1650000,5.96000,8.3400e+01,1.07,773.0,84.29,12.80,1,q1_q17_dr25_tce,6392.00,4.399,1.1620,286.560330,48.893051
5090803,K04654.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,379.652610000,284.9650000,19.04000,8.2300e+01,1.20,330.0,2.80,8.00,,,6471.00,4.141,1.3020,289.224700,40.260818
2558163,K04655.01,,CANDIDATE,CANDIDATE,0.9610,0,0,0,0,17.543847000,138.9151000,5.94800,1.9630e+02,1.15,658.0,44.42,9.90,1,q1_q17_dr25_tce,5957.00,4.579,0.7910,287.065340,37.899479
8107611,K04656.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,3.818371700,133.9081200,2.68700,5.0800e+01,1.39,1683.0,1894.37,11.80,1,q1_q17_dr25_tce,6738.00,4.109,1.6920,295.241910,43.972599
8377197,K04727.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.215181097,131.5090400,1.29500,3.9700e+01,0.87,2230.0,5844.41,11.80,1,q1_q17_dr24_tce,6717.00,4.268,1.3650,295.854980,44.301601
6137779,K04728.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,21.532491500,131.8774900,4.15600,1.0050e+02,1.47,876.0,139.32,12.10,1,q1_q17_dr24_tce,6737.00,4.228,1.4100,295.857820,41.415691
11913072,K04729.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,3.747795830,134.2022000,3.15700,8.8500e+01,1.06,1324.0,725.94,14.40,1,q1_q17_dr25_tce,6341.00,4.409,1.1110,291.061430,50.226940
8752940,K04730.01,,CANDIDATE,CANDIDATE,0.8350,0,0,0,0,9.078291710,138.2593300,0.78300,5.3090e+02,3.69,984.0,221.32,7.00,1,q1_q17_dr25_tce,5086.00,4.002,1.6110,291.588750,44.907509
9083470,K04731.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,0.918422380,131.5859000,5.66400,1.6290e+02,16.07,1525.0,1280.40,12.90,1,q1_q17_dr25_tce,5288.00,4.613,0.7400,289.721680,45.439758
5783732,K04514.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,373.432330000,297.3505000,16.50000,1.6670e+02,1.48,290.0,1.66,12.90,1,q1_q16_tce,6146.00,4.303,1.1410,289.553100,41.056931
6278762,K03158.05,Kepler-444 f,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.740485080,134.8791600,1.69930,1.2140e+02,0.95,673.0,48.52,25.80,1,q1_q17_dr25_tce,5051.00,4.562,0.7210,289.752290,41.634605
7900100,K04515.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,397.737810000,171.6552000,13.08000,4.6080e+02,2.20,264.0,1.16,8.80,,,6194.00,4.457,1.0200,294.852720,43.686459
9849884,K04516.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,5.357451210,131.6278400,2.59200,7.8200e+01,1.65,1457.0,1065.83,16.40,1,q1_q17_dr25_tce,6123.00,3.982,1.8600,298.451230,46.620861
11243547,K04517.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1,2.161326620,131.9023600,4.48700,1.1220e+02,0.50,687.0,52.58,25.30,1,q1_q17_dr25_tce,3754.00,4.818,0.4300,291.542140,48.991192
4384909,K07693.01,,CANDIDATE,CANDIDATE,0.6550,0,0,0,0,6.410971790,132.9844000,2.58200,2.3350e+02,1.40,886.0,146.16,8.50,1,q1_q17_dr25_tce,5383.00,4.486,0.9330,296.221680,39.405762
9009036,K04585.01,Kepler-1616 b,CONFIRMED,CANDIDATE,0.5520,0,0,0,0,6.762893080,135.6771000,6.20400,5.0900e+01,1.21,1337.0,754.37,14.60,1,q1_q17_dr25_tce,6547.00,4.122,1.6300,286.543640,45.304871
11506654,K04586.01,,CANDIDATE,CANDIDATE,0.7520,0,0,0,0,75.211637300,202.3022200,3.20300,3.6260e+02,2.83,516.0,16.78,13.10,1,q1_q17_dr25_tce,5818.00,4.165,1.5000,291.517580,49.434620
5687700,K04587.01,,CANDIDATE,CANDIDATE,0.9360,0,0,0,0,6.362834140,131.8069000,3.75200,1.5940e+02,1.12,956.0,197.84,9.90,1,q1_q17_dr25_tce,5955.00,4.534,0.8830,285.224150,40.958931
8806985,K04588.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,7.537374980,135.8095600,3.96600,4.1100e+01,0.93,1210.0,506.84,11.30,1,q1_q17_dr25_tce,6483.00,4.206,1.4360,286.513550,45.038044
10491525,K04589.01,,FALSE POSITIVE,FALSE POSITIVE,0.0030,0,0,1,0,1.098446420,132.4402000,1.52800,4.5000e+01,1.73,2921.0,17139.77,15.10,1,q1_q17_dr25_tce,6403.00,3.772,2.3910,298.905980,47.611359
3859042,K07675.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,25.949470000,148.9734000,15.70000,2.3830e+02,1.22,508.0,15.74,8.20,1,q1_q17_dr25_tce,5348.00,4.609,0.7480,293.736050,38.940041
6527078,K04657.01,,CANDIDATE,CANDIDATE,0.5210,0,0,0,0,7.576008860,135.6293000,3.36100,4.9000e+01,0.54,778.0,86.87,12.50,1,q1_q17_dr25_tce,5361.00,4.588,0.7740,293.292790,41.997589
4946049,K04658.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,1.878913800,133.0633800,4.27900,3.0200e+01,1.90,3330.0,29112.69,17.80,1,q1_q17_dr25_tce,8046.00,3.704,3.3390,297.236720,40.034039
2857607,K04659.01,Kepler-1965 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,41.868199600,146.9767000,5.78300,1.5070e+02,1.25,492.0,13.89,12.50,1,q1_q17_dr25_tce,5852.00,4.559,0.8370,292.514680,38.022060
5559651,K04660.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.514771509,131.9443500,1.25600,4.3400e+01,0.57,2113.0,4749.21,12.00,1,q1_q17_dr25_tce,5730.00,4.545,0.8700,298.225430,40.783989
5962262,K04661.01,Kepler-1966 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0,8.617427380,133.5086300,2.71300,1.5490e+02,1.01,733.0,68.28,11.30,1,q1_q17_dr25_tce,5009.00,4.491,0.8400,292.463870,41.299068
