toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_dist,st_teff,st_logg,st_rad
4347.01,32498058,PC,05h36m46.45s,84.193559,-24d01m52.39s,-24.031219,13.013,-5.781,2458449.13,35.3573239,6.8669784,617.495317,4.0299536,112.9275005,831.4184898,195.126,7607,4.31008,1.56285
4348.01,350299588,PC,05h35m38.39s,83.90994,-57d08m19.07s,-57.13863,41.302,-29.11,2458507.66,602.8417036,8.9377225,221.4941804,2.8182375,5.1308502,383.8548952,136.786,6128,3.96225,1.8626699
4349.01,313889049,PC,00h00m31.1s,0.129574,-26d13m51.9s,-26.231082,278.218,105.663,2458355.69,749.1605231,4.9894211,1750.980169,2.343896,0.033452,109.0750517,72.4603,3851,4.71539,0.558169
435.01,44647437,PC,03h57m38.54s,59.410574,-25d11m23.78s,-25.189938,15.304,9.061,2458411.845,3.352907,2.3906731,4205.196102,5.2933196,76.2487269,753.6642219,165.285,3978,4.438,0.672832
4350.01,50379036,PC,02h11m32.14s,32.883907,-76d06m26.76s,-76.107434,60.505,32.893,2458328.389,4.875907,3.055303,161.5871353,1.5012269,440.1792133,1168.226711,103.01,5937,4.35104,1.1487499
4351.01,358253047,PC,04h07m02.22s,61.759269,-58d09m03.65s,-58.151013,-15.484,-51.929,2458362.73,20.1459393,4.7132863,660.8079291,2.7557566,28.3520925,588.5265082,169.402,5303,4.4996,0.888701
4352.01,237332812,PC,23h07m19.88s,346.832823,-60d05m05.9s,-60.084972,8.953,3.46,2458333.456,11.8918633,4.78248,362.6899452,1.692303,55.1801287,695.1290314,78.6946,5461,4.57288,0.834552
4353.01,176797879,PC,03h14m20.01s,48.583356,-34d01m58.09s,-34.032804,199.226,310.448,2458427.02,718.1809317,2.9233151,973.6269156,1.3653089,0.4312565,206.6824792,25.1426,3614,4.80335,0.425623
4354.01,332715376,PC,02h10m41.08s,32.671165,-00d40m43.98s,-0.678884,64.006,11.626,2458417.574,10.6306165,1.8847446,775.4826057,2.7943472,100.1839963,806.8992976,140.228,5737,4.47544,0.969791
4355.01,260655847,PC,06h32m34.52s,98.143838,-55d38m56.29s,-55.648969,114.58,-86.783,2458507.586,674.2334716,12.22926,180.6354622,3.0105311,1.6848904,290.5779536,76.6142,5423,3.73635,2.1748199
4356.01,149389419,PC,05h35m59.03s,83.995969,-63d55m35s,-63.926388,-10.08,26.447,2458538.755,579.6488328,4.5712767,484.9996436,3.6066105,2.0849314,306.4733348,204.982,6855,4.20414,1.5925601
4357.01,300011941,FP,07h07m39.17s,106.913225,-66d24m23.68s,-66.406577,-13.875,10.847,2458327.104,1.8141215,4.6006154,129.4041201,1.3180464,1468.567428,1578.858547,189.148,5789.58,4.35115,1.12713
4358.01,273418421,PC,22h56m29.83s,344.124307,-76d47m51.64s,-76.797679,-180.288,34.75,2458356.193,390.4585364,5.2893593,626.050026,2.0885799,5.9383469,398.1403006,66.1798,5830,4.57203,0.823673
4359.01,133505138,PC,09h58m55.55s,149.731452,-53d18m05.45s,-53.301515,-31.465,7.711,2459330.394,2.4360845,2.495,350,2.46916,1556.22,1749,177.018,6529,4.33,1.32
436.01,44745077,FP,04h06m33.48s,61.639511,-25d05m38.82s,-25.094117,-88.788,-87.994,2458411.703,1.8756,0.989,5666.3,,40.3912973,642.971466,77.5383,3549.7,4.87,
4360.01,52307802,PC,01h26m52.62s,21.71927,-68d38m04.28s,-68.634522,-122.555,-59.979,2458328.294,3.0749338,1.3032724,1656.592049,1.294885,12.6974686,481.4476115,43.2301,3246,4.91671,0.308247
4361.01,334632624,PC,09h25m23.44s,141.347664,-15d55m19.73s,-15.922146,66.673,-59.705,2458520.649,741.4255896,5.2428848,498.0174143,2.7683483,0.6112359,225.5131964,98.2063,5944,4.30249,1.22039
4362.01,238164799,PC,07h05m35.07s,106.396137,-51d23m02.36s,-51.38399,-4.246,14.18,2458470.495,7.5480612,5.1850184,248.5318749,2.8270616,618.5525736,1271.932031,135.183,6688,4.19679,1.57319
4363.01,325682877,PC,02h28m26.53s,37.110555,-12d32m57.71s,-12.549363,-8.149,-98.33,2458412.277,2.118659,1.5585526,664.8120556,1.8325534,144.785351,884.7099373,77.7751,4002,4.5511,0.69132
4364.01,4070275,PC,05h20m16.06s,80.066927,-04d14m21.29s,-4.239248,64.29,43.813,2458439.34,5.4240691,1.6875037,1766.85893,2.093707,13.3328224,487.360439,43.9662,3500,4.76752,0.465777
4365.01,413343957,PC,15h27m49.36s,231.955685,-56d19m08.59s,-56.319054,-7.576,-45.498,2459383.537,3.3784254,2.093,1000,4.57722,477.405,1302,253.221,6311,4.23,1.41
4366.01,297361900,PC,12h01m11.56s,180.29815,-67d45m36.84s,-67.760233,4.018,8.296,2459359.426,2.6374675,1.703,440,4.45268,298.846,1158,245.444,5355,3.82,1.96
4367.01,313675203,PC,13h28m40.12s,202.167147,-61d50m04.99s,-61.83472,64.648,-38.083,2459358.522,2.5110467,2.973,410,1.5872395,1026.29,1576,87.7559,5603,4.49875,0.91
4368.01,314724818,PC,13h30m36.49s,202.652035,-61d13m04.91s,-61.218031,-10.045,-4.541,2459359.274,4.4518639,1.9,2300,19.7335,2252.87,1919,882.905,8353.8,4.1,3.61
4369.01,278862750,PC,06h42m21.07s,100.58781,-58d10m59.59s,-58.18322,20.953,-28.742,2459385.396,13.5769267,4.455,180,3.46923,184.173,1026,311.844,6730,3.8,2.5
437.01,32499655,KP,05h37m18.42s,84.326756,-27d58m21.27s,-27.972576,-2.16,0.255,2459197.576,2.7439029,1.503168,13852.39796,11.9292388,306.4170427,1067.082454,446.035,4860,4.438,0.885702
4370.01,335040423,PC,13h25m50.68s,201.461155,-16d25m41.43s,-16.428176,9.943,-17.687,2459330.971,2.5610662,4.338,170,2.3454,3075.23,2074,211.98,6161,3.95,1.9
4371.01,450649506,PC,12h27m36.2s,186.900833,-60d09m47.98s,-60.163329,6.786,-1.423,2459359.873,1.0604139,2.084,1050,4.5487,4172.86,2239,261.247,5801.2,4.22,1.62
4372.01,401980624,PC,14h35m25.32s,218.855499,-76d12m50.74s,-76.214095,-34.4,-1.9,2459388.847,3.2752127,2.473,640,2.81928,563.835,,150.664,5496,,1.03
4373.01,315350812,PC,13h32m42.22s,203.175914,-65d14m28.92s,-65.241367,-15.373,-12.331,2459352.269,5.9423119,1.906,1190,5.82885,281.66,1141,302.514,7217.6,4.11,1.63
4374.01,308191940,PC,12h01m43.97s,180.433197,-61d57m17.07s,-61.954742,-6.965,-0.108,2459343.367,13.2689495,2.8,770,7.74981,328.707,1186,795.894,9635,3.92,2.85
4375.01,343708863,FP,13h47m06s,206.77501,-70d30m27.11s,-70.50753,-4.943,-2.104,2459379.131,5.9685742,2.059,340,6.64236,1041.97,1582,689.355,10390,3.79,3.44
4376.01,250306572,PC,14h53m13.32s,223.305502,-50d47m46.47s,-50.796242,-24.269,-20.497,2459359.389,1.6089592,2.58,320,4.49321,5042.03,2347,454.074,7029,3.86,2.42
4377.01,394918211,PC,10h59m43.79s,164.932471,-82d13m16.86s,-82.22135,-16.228,12.839,2459363.905,4.3774691,8.4412102,1589.382061,14.1214697,431.0548433,1162.125101,455.82,4913,,3.41348
4378.01,394721720,PC,01h21m06.85s,20.278556,-85d35m26.35s,-85.590652,-15.4,-26.608,2459362.616,1.0690773,1.4512518,3007.530437,10.3777286,3231.474467,1922.958589,355.943,5930,4.36195,1.13442
4379.01,97766057,PC,16h48m11.49s,252.047881,-32d26m01.51s,-32.433753,-11.159,-17.117,2459363.369,3.2532293,5.1476018,6232.495474,16.6046173,2886.445928,1869.436019,645.158,6368,3.91383,2.06072
438.01,468880077,PC,03h46m01.13s,56.504694,+09d59m25.08s,9.990299,101.802,-18.128,2459522.144,5.8123478,1.918,860,2.53963,140.061,958,72.4646,5210.8,4.58,0.8
4380.01,169958952,PC,16h49m07.59s,252.281636,-54d12m16.85s,-54.20468,-0.122,-0.19,2459362.802,1.3289805,1.8121498,2266.415973,,1785.108158,1657.814307,,5780,4.438,
4381.01,305767364,PC,17h32m40.18s,263.167427,-64d21m10.79s,-64.352997,-9.613,13.723,2459362.926,1.4974223,2.2238426,39324.5082,16.7115651,846.5055834,1375.710989,289.745,5377,4.5569,0.841058
4382.01,32460142,PC,17h44m40.21s,266.167558,-44d14m45.56s,-44.24599,6.767,-33.981,2459363.824,10.6895417,3.6496675,643.3958437,3.7848,281.558995,1044.74933,164.406,6255,4.19885,1.45476
4383.01,384744828,PC,17h15m40.52s,258.918826,-79d38m53.46s,-79.648182,5.045,-12.114,2459363.499,3.0421334,1.5964685,2054.305028,16.8899988,4675.49373,2109.000192,335.446,5715.4,3.92,2.40325
4384.01,259230140,PC,14h52m46.46s,223.193604,-68d39m59.55s,-68.666543,-13.388,-13.839,2459383.028,14.3172763,5.368,1310,6.03394,334.623,1191,283.585,7596,4.27063,1.61
4385.01,22186226,PC,17h52m47.54s,268.198087,-45d04m58.1s,-45.082806,2.936,-6.434,2459369.101,9.2169868,7.4821714,2337.569116,14.0521119,1556.91936,1602.087675,612.688,6840,3.72526,2.7639699
4386.01,350575997,PC,16h26m29.13s,246.621368,-63d27m28.36s,-63.457879,-0.447,-8.043,2459363.256,2.0131673,1.3394144,980.6717484,5.8853272,7795.136805,2396.490352,351.087,8127,4.24828,1.75076
4387.01,33350443,PC,17h46m59.19s,266.746645,-47d12m30.22s,-47.208394,0.922,-14.672,2459364.143,3.5620305,6.1441072,4338.426979,16.4534086,4654.122165,2106.586003,631.098,7042,3.85746,2.42923
4388.01,313554509,PC,20h10m19.69s,302.582047,-78d43m34.16s,-78.726156,-2.755,-32.92,2459364.3,4.4751215,2.8830849,3015.75751,5.7006805,277.734358,1041.1832,284.225,5225.05,4.35079,1.04312
4389.01,41387532,PC,17h05m45.64s,256.44018,-30d49m00.15s,-30.816707,1.773,3.429,2459367.619,11.4041935,1.7478969,2216.71914,18.1901191,1064.601995,1456.855804,330.437,6160,3.55136,3.0048201
439.01,13021029,KP,05h01m11.92s,75.299664,-26d03m14.92s,-26.054144,0.495,3.169,2459175.6,3.85589,3.9555399,9747.60356,14.5222913,1062.029804,1455.975026,488.66,6244.5,4.21,1.43256
4390.01,369345064,PC,17h30m35.41s,262.647539,-52d20m12.22s,-52.336729,-0.5,-11.8,2459378.636,4.3954317,1.558,750,,63.9493,787,,5095.6,,
4391.01,66620917,PC,15h44m16.63s,236.069274,-54d19m15.2s,-54.320889,-18.4,-13.3,2459377.163,5.2910096,4.122,1670,,,,162.338,,,
4392.01,429791387,PC,16h07m06.87s,241.778637,-55d46m04.81s,-55.768002,-12.877,-15.737,2459379.962,3.9693722,2.005,570,6.3435,1088.68,1600,307.139,7030,3.86,2.43
4393.01,107440797,PC,17h39m54.67s,264.977797,-31d00m37.74s,-31.010482,2.279,-8.494,2459386.168,2.2676081,1.671,880,6.4197,541.948,1344,359.343,5958,3.87,2
4394.01,341805908,PC,15h58m14.73s,239.561368,-65d05m04.21s,-65.084504,-3.938,-8.02,2459388.679,1.488954,1.816,950,15.4738,10232.2,2801,1337.35,9747,3.54,4.43
4395.01,218483943,PC,17h30m04.8s,262.519987,-42d27m22.95s,-42.456376,-1.479,-2.885,2459382.362,3.7589382,2.75,527,7.61924,3166.13,2089,483.206,9505,3.83,3.13
4396.01,379723086,FP,17h07m16.8s,256.820009,-66d07m37.4s,-66.127056,27.386,-13.44,2459376.681,7.4398907,2.89,1010,4.85036,123.356,928,205.112,5822,4.14,1.45
4397.01,107728509,FP,17h40m26.25s,265.109377,-32d07m26.71s,-32.124087,-0.846,-5.041,2459385.729,2.6646183,4.135,840,4.25649,32848.2,3750,458.16,11526,4.56,1.52
4398.01,214243287,PC,17h23m11.82s,260.799238,-51d01m27.96s,-51.024433,5.9,-4.4,2459379.721,5.7525297,4.641,8800,,,,213.41,,,
4399.01,464646604,PC,19h10m57.87s,287.741144,-60d16m21.49s,-60.272636,11.569,-100.748,2459037.871,7.7121208,2.4343481,728.4849109,3.004038,219.2841258,981.4576128,58.5146,5985.4,4.4,1.08958
440.01,143350972,FP,05h28m59.04s,82.245986,-17d25m46.43s,-17.429564,-84.343,-75.221,2458439.135,1.0817,1.588,341.533,2.07554,2462.700975,1796.688012,49.3375,5759.2,4.45,1.02
4400.01,231630147,PC,21h08m38.26s,317.159425,-55d33m54.58s,-55.56516,3.471,-21.988,2459038.947,7.0673086,3.7698984,11374.06757,19.861219,473.9083963,1189.990106,534.436,5478.8,4.4,1.63563
4401.01,178170828,PC,02h52m32.78s,43.136576,-30d12m23.72s,-30.206588,-9.595,-88.167,2459116.21,0.450264,1.1871566,331.3974583,1.7032799,4762.264913,2118.717907,180.524,5366,4.49884,0.898718
4402.01,197807778,PC,03h34m01.15s,53.504784,-54d22m00.44s,-54.36679,22.201,-43.72,2458355.491,3.6989935,3.1714365,202.5887314,1.6638173,600.2526421,1262.418266,151.543,5811,4.33357,1.15018
4403.01,350931281,PC,06h02m50.43s,90.71014,-55d31m58.55s,-55.532931,-3.205,41.745,2459036.767,4.4620771,4.5911335,273.3030516,2.957832,1062.104132,1456.0005,339.264,5515.2,3.91,1.72395
4404.01,342314656,PC,08h14m54s,123.724987,-57d25m59.07s,-57.433076,26.113,-46.355,2459248.475,39.6246028,2.0733014,4475.017498,17.1801833,48.5321427,673.1736624,286.115,5869,4.07271,1.56795
4405.01,177254988,PC,06h46m22.88s,101.595337,-75d26m38.86s,-75.444127,41.801,44.798,2459039.642,5.9213859,2.0729197,1328.717781,2.6098734,48.1562837,671.8665052,155.501,4361,4.59663,0.687025
4406.01,206541859,PC,01h12m11.64s,18.048516,-56d55m31.39s,-56.925387,34.476,19.112,2459064.119,30.0817797,3.934256,5387.698778,12.0155026,58.0097915,703.874247,261.834,5906.5,4.16721,1.41293
4407.01,207238953,PC,03h20m52.75s,50.21978,-56d04m18.19s,-56.071719,45.882,11.012,2459089.904,7.1362966,1.9458943,826.1741694,2.9744554,170.5120306,921.6340387,199.286,5559,4.41401,1.01775
4408.01,260189643,PC,06h12m43.35s,93.180626,-57d18m51.87s,-57.314409,-16.392,56.681,2459036.346,2.0541795,1.1965822,1979.096804,3.1167864,182.7734043,937.7735944,234.682,4389,4.64365,0.655595
4409.01,382200986,PC,05h27m16.48s,81.818658,-54d56m45.95s,-54.946098,-6.307,17.58,2459076.349,92.4876059,6.9164206,11324.90118,7.7901215,2.0466798,305.0578649,179.419,4930.5,,0.732008
441.01,316916655,FP,04h57m53.47s,74.472782,-13d42m13.35s,-13.703709,-10.626,-2.252,2458440.194,2.87436,1.901,2490.41,7.91346,2011.82,1865,183.952,6805,4.26,1.44
4411.01,366484980,KP,08h27m35.24s,126.896827,+11d40m02.69s,11.667413,-24.887,-14.026,2459547.882,13.7748015,4.445,320,2.71523,155.683,984,160.125,6266.98,4.19069,1.47
4412.01,35315453,PC,16h39m14s,249.808328,-52d05m59.42s,-52.099838,9.666,5.64,2459382.69,2.0341258,3.658,1020,6.17442,5515.59,2400,389.597,6849,3.99,2.05
4413.01,142019343,PC,06h28m54.69s,97.227889,-73d19m36s,-73.326667,-4.277,88.346,2459385.103,4.4719451,2.515,110,1.05897,222.566,1076,92.9715,5364,4.5,0.89
4414.01,1405997635,FP,17h49m54.05s,267.475228,-37d31m52.74s,-37.531317,,,2459385.395,1.8697825,2.721,2940,,,,,,,
4415.01,1234810324,PC,16h28m23.61s,247.098356,-49d30m50.95s,-49.514152,4.882,-1.123,2459385.695,1.8303538,1.971,3140,,,,455.557,,,
4416.01,79605791,PC,16h47m07.2s,251.780014,-39d56m50.31s,-39.947307,-13.477,-41.327,2459378.526,9.3305377,5.232,5610,15.2895,299.515,1158,236.604,6238,3.94,1.96
4417.01,208297760,PC,16h17m52.13s,244.467204,-54d09m59.32s,-54.166478,-107.969,-48.958,2459382.714,5.2574854,2.05,1250,2.88855,69.4717,804,56.8503,4846,4.57,0.76
4418.01,295593712,PC,18h15m23.12s,273.846341,-68d35m42.91s,-68.595252,42.936,3.603,2459388.368,7.6247981,1.938,610,2.09235,38.5805,694,101.606,5343,4.58,0.82
4419.01,352229268,PC,19h13m57.35s,288.488957,-76d05m21.55s,-76.089319,19.248,-56.693,2459365.247,16.155134,3.528,590,2.42196,39.0235,696,163.32,5785,4.45,1.01
442.01,70899085,CP,04h16m45.65s,64.190221,-12d05m05.51s,-12.084864,49.766,-197.253,2459196.115,4.0520368,1.5605128,5512.403319,4.9523134,38.5441194,635.4908204,52.616,3779,4.64,0.607751
4420.01,362709886,PC,16h27m11.91s,246.799613,-69d20m38.53s,-69.344037,4.587,13.679,2459386.781,4.7259465,2.978,6650,19.3465,1388.33,1700,230.661,6203,3.98,1.86
4421.01,141412823,PC,05h36m56.93s,84.237192,-75d36m41.12s,-75.611421,-8.2,14.166,2459370.461,21.7008057,9.387,300,3.29698,492.038,1312,300.427,5788.7,4.22,1.78
4422.01,263748033,PC,18h00m12.28s,270.051173,-31d36m30.93s,-31.608593,-2.563,-9.978,2459383.28,4.9082538,4.381,7340,15.8039,2285.85,1926,359.619,7995,4.2,1.83
4423.01,344600402,FP,16h48m07.46s,252.03108,-56d41m12.39s,-56.686774,-7.245,-15.389,2459385.016,1.3875331,2.372,1140,3.73939,2514.14,1972,182.238,5678,4.33,1.14
4424.01,326386495,PC,17h52m58.66s,268.24441,-48d33m47.1s,-48.563082,-56.272,-172.215,2459383.797,17.7424733,3.082,880,2.00179,12.8216,527,67.266,4926.2,4.67,0.69
4425.01,106940971,PC,17h39m21.95s,264.841449,-35d23m30.56s,-35.391821,2.115,-19.12,2459385.734,5.412802,4.168,3860,9.28727,673.425,1419,175.367,6468,4.22,1.47
4426.01,271354351,KP,19h39m27.71s,294.865467,+46d17m08.93s,46.285813,-2.343,-1.073,2459422.127,3.9015572,2.7561909,24320.5752,14.7820932,300.5231137,1061.91369,914.699,5381,4.45342,0.947475
4427.01,207339000,PC,09h00m11.82s,135.049261,+72d08m51.89s,72.147747,37.526,-19.985,2459390.891,4.6182208,2.6614434,20224.42098,13.2704162,204.8146553,964.8504568,198.251,5328,4.50337,0.889218
4428.01,271042217,KP,19h38m03.18s,294.513246,+45d58m53.92s,45.981645,3.037,2.999,2459391.972,1.8559185,2.2476038,11301.0777,15.0876997,2077.015792,1721.788089,1093.08,5651.75,4.13988,1.40959
4429.01,233188747,PC,15h02m21.51s,225.589638,+70d56m58.54s,70.949594,4.614,-16.482,2459390.971,3.4505469,3.0620478,14990.4287,12.7899628,432.6382253,1163.190835,461.898,5402,4.37462,1.04301
443.01,117979897,KP,04h47m17.86s,71.824435,-17d06m54.63s,-17.115174,7.532,-1.95,2459174.841,3.3106692,3.7033867,9189.734252,13.382013,1061.554243,1455.812008,516.543,6030,4.22,1.3514301
4430.01,362222177,PC,19h06m43.24s,286.680147,+78d34m44.91s,78.579143,6.71,26.91,2459392.93,13.2852523,6.5846254,8427.102837,13.4288106,371.0867104,1119.408499,665.068,5490,4.09312,1.45751
4431.01,121660904,KP,19h14m19.56s,288.581493,+41d05m23.04s,41.089734,-2.956,-20.95,2459393.531,4.8850899,5.1711404,6461.867948,16.9505757,1459.51187,1576.418988,922.562,5974,3.84282,2.0812199
4432.01,198610218,PC,18h05m13.97s,271.308219,+47d54m40.4s,47.911223,8.539,-18.755,2459391.055,3.041273,1.5194332,27761.67667,24.3071,201.6376825,961.0869359,209.435,4034,4.21431,1.02777
4433.01,158551257,PC,19h10m16.93s,287.57055,+43d31m54.15s,43.531709,-8.984,-9.457,2459391.148,0.902405,1.3237064,6937.461918,,2991.029643,1886.144358,833.364,5780,4.438,
4434.01,63452790,KP,19h31m25.37s,292.855719,+46d23m28.28s,46.391188,-2.007,3.755,2459392.817,2.6833914,2.5417624,15632.25685,12.8151854,651.5524196,1288.567253,758.753,5616.02,4.4174,1.01895
4435.01,122596693,KP,19h22m19.62s,290.581743,+40d34m38.32s,40.577311,1.317,-15.867,2459392.456,3.5267791,2.4210503,27118.3877,12.7808021,189.6814406,946.5116404,686.284,5003.05,4.56877,0.783768
4436.01,420268415,PC,20h33m42.38s,308.426581,+87d00m33.58s,87.009328,1.679,6.066,2459391.173,1.7591042,3.556697,10557.65231,20.9967502,5910.272169,2236.25652,621.061,6250,3.91912,1.9992501
4437.01,237205154,PC,19h34m19.97s,293.583219,+76d39m39.91s,76.661086,-1.687,2.752,2459390.685,5.893173,3.9178325,16908.82189,15.4493187,391.4814367,1134.481826,686.482,6182,4.3753,1.16768
4438.01,22233480,PC,18h01m16.14s,270.317239,+35d35m41.64s,35.594899,29.109,-571.47,2459396.413,7.4447733,1.953785,3778.541168,2.3349854,5.6301538,392.8708578,30.0346,3353,4.84911,0.375859
4439.01,267545252,PC,18h57m07.4s,284.280822,+48d32m16.5s,48.537916,-15.115,-31.524,2459420.207,3.3792065,2.9518004,18137.93098,12.8331355,395.4564345,1137.350731,714.501,5529,4.47066,0.948617
444.01,179034327,PC,04h16m44.16s,64.183998,-26d45m59.07s,-26.766407,-25.83,-116.428,2458417.605,17.9635083,4.4297958,1266.94519,3.2970197,23.4693523,561.3646044,57.3973,5229,4.55429,0.794471
4440.01,164786087,KP,18h59m19.31s,284.830443,+44d39m29.13s,44.658093,-4.972,-10.392,2459391.08,4.0829678,3.4710093,17626.18616,,399.6882896,1140.381349,1071.8,5780,4.438,
4441.01,23982469,PC,18h24m29.65s,276.123535,+32d03m55.41s,32.065393,3.317,5.397,2459391.449,4.3744665,4.8751344,7693.242519,18.316902,2659.713491,1831.590843,627.308,7305,4.05424,1.99827
4442.01,446158352,PC,05h55m01.13s,88.754704,+82d53m20.44s,82.889011,-1.113,-4.741,2459392.834,4.0431823,3.9038748,10969.1737,19.7987862,1676.129674,1631.911689,1435.21,6557,4.08473,1.7516201
4443.01,158241252,PC,18h17m04.48s,274.268664,+21d54m34.37s,21.909546,-50.671,26.134,2459415.152,1.8498638,1.952,210,1.48172,1062.34,1590,56.0739,5834,4.44433,1.02
4443.02,158241252,PC,18h17m04.48s,274.268664,+21d54m34.37s,21.909546,-50.671,26.134,2459393.258,10.3139474,2.2386357,379.2425363,2.0015927,120.7902075,845.5273913,56.0739,5834,4.44433,1.0173301
4444.01,158167408,PC,19h03m53.22s,285.971768,+42d32m44.25s,42.545624,-5.832,-18.29,2459392.332,5.2455025,3.1964873,9105.910971,12.7718449,528.153836,1222.671697,989.963,6064,4.27292,1.28562
4445.01,158388163,KP,19h08m31.34s,287.130578,+42d21m00.55s,42.350153,-4.248,-3.627,2459394.539,4.225179,2.5319751,7390.007077,8.8994421,342.319854,1097.05341,630.785,5501,4.39363,1.03122
4446.01,137899948,KP,19h31m29.5s,292.872929,+41d03m51.02s,41.064173,4.635,-21.579,2459391.337,2.455288,1.9058494,47322.81649,14.0404539,77.5047346,756.7489167,381.949,3792,4.63873,0.614823
4447.01,153937417,PC,11h31m29.35s,172.872285,+71d04m53.35s,71.081486,-57.1,-26.226,2459421.3,4.1598856,2.6241305,17359.95558,9.9720841,74.5770842,749.4990718,268.37,4230,4.55383,0.711036
4448.01,138359318,KP,19h34m55.87s,293.732783,+36d48m55.78s,36.815494,0.142,-0.954,2459420.51,1.018688,1.4816867,91043.64194,,2544.687529,1811.4584,,5780,4.438,
4449.01,322046084,PC,18h33m18.25s,278.326026,+25d23m42.57s,25.395158,6.43,-19.931,2459413.79,2.7518942,1.259,9770,12.9899,209.138,1059,213.604,5856,4.25,1.28
445.01,14091704,PC,05h09m17.66s,77.323576,-36d35m27.72s,-36.591034,21.66,-15.71,2459199.549,0.7649571,1.094,1900,12.9538,12939.9,2971,176.617,6307.9,3.97,1.65
4450.01,373017346,PC,20h24m33.08s,306.137819,+87d04m16.16s,87.071156,45.004,78.317,2459396.331,10.6902243,3.6343919,1194.680043,4.2441947,146.5406102,887.3792077,210.858,5844,4.34318,1.1451499
4451.01,23229805,PC,18h19m02.51s,274.760444,+34d02m44.53s,34.045704,6.987,140.7,2459397.923,8.8562165,4.3720354,1075.475644,3.8687102,190.1438532,947.0879744,87.8966,6138,4.43818,1.07689
4452.01,229581160,PC,18h00m39.77s,270.165725,+72d56m22.2s,72.939501,0.475,4.02,2459392.781,3.4148114,2.7337964,13508.75604,14.3683807,538.004166,1228.333112,718.574,5480,4.31394,1.13032
4453.01,243333538,PC,19h19m21.48s,289.839513,+56d55m49.33s,56.93037,2.392,-7.592,2459391.935,2.9987287,2.9766578,29196.48027,18.1000483,748.0383484,1333.830719,880.941,6126,4.46702,1.04172
4454.01,48217457,KP,18h51m51.89s,282.966215,+48d20m42.2s,48.345055,1.565,1.242,2459391.569,3.1198091,2.7190588,16955.37902,23.6524843,744.7389467,1332.357485,1145.28,5983,4.3973,1.09921
4455.01,138644215,KP,19h36m46.11s,294.192119,+39d37m08.3s,39.618973,-0.485,-2.528,2459391.222,1.5449339,1.2199443,5919.272676,12.8956641,3717.197559,1991.469504,822.96,6136.25,4.15767,1.4874001
4456.01,27774415,KP,19h44m48.13s,296.200551,+49d08m24.11s,49.14003,-2.78,-12.122,2459393.119,4.9431017,3.4027425,11814.59553,16.0684999,469.3015818,1187.087561,739.412,5550.93,4.18442,1.32567
4457.01,299220166,KP,19h17m44.32s,289.434667,+49d28m24.44s,49.473455,0.166,8.565,2459390.719,3.2173869,1.6726005,16944.93455,11.9713903,394.0125254,1136.31112,843.695,5549,4.50842,0.912927
4458.01,229671380,PC,16h48m30.24s,252.125998,+74d45m49.5s,74.76375,-0.535,-13.443,2459392.577,3.9388854,5.311,3838.648112,13.2496825,1990.168883,1703.500371,505.432,5904.4,3.84,2.0955601
4459.01,230129753,PC,16h47m18.56s,251.827318,+67d17m52.99s,67.298053,-13.67,34.279,2459392.142,5.7497142,2.0664764,13334.23787,6.7212922,21.7747224,550.944569,254.968,3750,4.67041,0.5774
446.01,1449640,APC,05h00m41.18s,75.17158,-35d12m09.63s,-35.202674,-6.448,-14.791,2458440.432,3.5018023,3.917956,16196.19121,22.103526,1744.660839,1648.342676,674.155,6383.9,4.03,1.66889
